project_id,sprint_velocity,scope_changes,team_load,on_time
210,163.24,140.9,154.34,0
211,270.92,40.31,448.46,0
212,19.91,175.9,468.12,0
213,250.82,66.97,68.22,0
214,447.56,219.87,437.79,1
215,443.98,107.88,277.53,1
216,140.58,169.11,159.72,0
217,439.72,67.86,312.02,1
218,82.17,57.99,466.89,0
219,78.31,207.04,95.66,0
220,238.86,99.09,401.31,0
221,254.94,134.72,232.66,0
222,164.78,75.95,326.55,0
223,168.45,416.76,320.82,1
224,406.97,47.33,84.48,0
225,482.13,348.27,229.7,1
226,387.62,164.82,272.38,1
227,50.81,472.43,153.63,0
228,15.03,32.67,129.38,0
229,221.48,288.97,401.9,1
230,237.09,69.23,313.7,0
231,372.45,184.82,273.79,1
232,147.58,164.04,124.24,0
233,16.24,442.39,186.27,0
234,184.16,264.63,413.69,1
235,383.73,490.39,308.48,1
236,212.58,104.03,74.89,0
237,412.26,112.25,334.94,1
238,438.66,12.97,282.49,0
239,494.24,352.14,376.57,1
240,67.64,402.09,405.64,1
241,246.81,136.6,263.16,0
242,314.99,137.65,431.0,1
243,396.99,466.61,66.62,1
244,485.89,305.82,322.05,1
245,485.76,97.63,410.12,1
246,195.46,237.14,215.58,0
247,134.51,204.46,459.61,0
248,280.09,275.76,469.59,1
249,131.6,187.28,473.26,0
250,142.99,415.49,23.82,0
251,293.23,487.16,297.93,1
252,446.67,181.73,229.77,1
253,19.57,289.13,382.08,0
254,377.56,369.64,478.8,1
255,410.2,150.89,221.88,0
256,214.57,459.22,255.56,1
257,171.96,155.61,205.96,0
258,51.71,359.98,277.71,0
259,149.28,316.21,165.78,0
260,92.18,39.89,446.04,0
261,293.09,271.86,417.75,1
262,461.92,453.84,419.84,1
263,117.03,242.27,476.44,1
264,109.91,386.7,288.99,0
265,261.32,170.22,10.34,0
266,28.65,85.34,295.34,0
267,207.73,420.3,289.95,1
268,287.66,372.1,215.12,1
269,214.82,214.93,391.08,1
270,244.84,449.67,417.82,1
271,356.76,418.69,224.76,1
272,37.64,95.3,140.59,0
273,252.1,50.36,21.44,0
274,329.97,41.74,138.47,0
275,227.51,228.59,460.24,1
276,309.46,272.96,387.13,1
277,312.45,360.11,227.69,1
278,302.58,492.37,367.49,1
279,138.59,317.99,253.78,0
280,250.03,356.37,296.24,1
281,123.35,176.51,115.14,0
282,170.17,483.96,169.19,1
283,60.33,415.69,126.15,0
284,310.81,437.97,64.67,1
285,149.82,151.19,23.0,0
286,289.39,172.68,102.81,0
287,178.94,125.83,131.92,0
288,73.58,395.43,218.71,0
289,206.84,396.66,126.32,0
290,291.22,444.54,434.07,1
291,169.89,95.13,459.79,0
292,89.15,482.19,380.14,1
293,99.08,66.19,125.08,0
294,143.8,86.87,156.58,0
295,236.62,99.28,188.27,0
296,170.98,472.75,400.36,1
297,12.65,334.17,193.15,0
298,106.18,186.26,237.92,0
299,62.15,496.92,322.31,1
300,488.99,42.83,49.09,0
301,421.88,490.01,389.9,1
302,342.33,241.99,465.2,1
303,444.06,246.16,228.6,1
304,429.14,367.66,262.49,1
305,489.49,10.69,356.95,1
306,52.81,177.72,91.13,0
307,435.42,56.1,327.58,1
308,154.46,157.88,389.2,0
309,81.4,311.2,174.11,0
310,293.31,497.42,269.65,1
311,391.94,393.47,294.71,1
312,336.64,200.99,113.98,0
313,225.82,477.32,87.67,0
314,204.38,216.27,93.45,0
315,185.93,486.06,51.0,0
316,200.06,377.07,449.45,1
317,279.9,185.48,318.08,0
318,478.5,372.33,185.31,1
319,409.17,332.11,319.31,1
320,152.49,470.23,93.97,0
321,111.37,365.59,214.27,0
322,331.8,55.39,383.48,0
323,210.58,486.86,422.25,1
324,444.82,222.72,237.04,1
325,322.18,229.74,163.73,0
326,272.37,279.72,467.73,1
327,499.13,15.03,126.14,0
328,196.25,366.04,421.97,1
329,91.02,424.16,396.19,1
330,327.98,93.99,218.83,0
331,56.56,192.01,401.84,0
332,401.01,130.73,114.71,0
333,396.16,473.21,480.33,1
334,235.58,261.16,23.16,0
335,409.5,124.47,151.04,0
336,135.98,393.39,73.2,0
337,404.62,387.92,126.41,1
338,21.31,241.43,171.58,0
339,90.77,101.18,460.94,0
340,111.52,68.76,169.11,0
341,471.53,397.83,467.94,1
342,306.12,107.28,350.38,0
343,267.38,52.23,161.74,0
344,420.3,78.62,327.96,1
345,494.72,410.32,416.26,1
346,131.49,252.43,205.72,0
347,270.28,49.57,460.96,0
348,310.82,234.06,20.38,0
349,107.06,74.24,482.84,0
350,297.86,57.19,155.63,0
351,234.36,10.81,310.44,0
352,117.52,424.81,70.85,0
353,205.76,281.28,118.57,0
354,77.97,332.35,213.25,0
355,147.33,59.45,284.57,0
356,412.58,365.59,35.84,1
357,132.44,213.38,327.44,0
358,308.08,299.22,240.72,1
359,420.67,496.78,303.71,1
360,278.81,280.57,379.97,1
361,491.5,133.92,37.32,0
362,55.8,393.29,343.17,0
363,407.58,311.44,380.34,1
364,304.53,299.82,225.73,1
365,220.89,109.96,388.94,0
366,420.92,353.01,421.76,1
367,420.3,47.27,374.67,1
368,401.44,495.49,393.23,1
369,378.63,412.39,329.06,1
370,107.02,48.7,405.3,0
371,36.76,255.12,117.08,0
372,166.67,235.89,198.14,0
373,139.11,425.85,20.21,0
374,90.66,452.68,382.79,1
375,204.43,498.93,211.92,1
376,41.57,261.38,403.4,0
377,479.56,434.44,470.06,1
378,291.37,74.33,167.56,0
379,169.34,263.04,262.23,0
380,461.82,486.22,343.12,1
381,189.59,31.58,374.29,0
382,130.53,194.71,413.59,0
383,400.63,247.43,446.59,1
384,50.52,402.74,283.83,0
385,407.07,227.35,287.84,1
386,255.97,449.78,440.29,1
387,241.64,358.25,73.36,0
388,370.87,431.46,470.04,1
389,138.09,281.2,465.84,1
390,60.67,297.02,285.85,0
391,391.17,292.8,210.0,1
392,120.03,59.66,63.73,0
393,126.7,475.26,483.87,1
394,287.77,460.69,305.93,1
395,399.69,13.72,21.73,0
396,286.82,378.31,165.61,1
397,38.82,339.27,232.95,0
398,298.14,121.4,374.44,0
399,209.1,181.8,191.03,0
400,333.35,44.77,308.55,0
401,111.64,144.16,279.29,0
402,434.86,460.95,265.02,1
403,206.81,167.8,194.54,0
404,241.92,423.2,373.12,1
405,475.67,400.62,494.57,1
406,264.03,420.09,61.2,0
407,404.05,10.08,471.24,1
408,182.81,221.06,93.66,0
409,101.88,446.21,497.71,1
410,150.52,160.92,149.46,0
411,379.72,210.01,385.43,1
412,222.33,224.13,453.99,1
413,247.18,233.87,398.73,1
414,388.77,471.0,116.98,1
415,196.92,54.18,399.93,0
416,133.67,443.81,150.32,0
417,430.6,84.69,419.9,1
418,234.43,473.42,125.1,1
419,128.47,350.89,26.98,0
420,248.79,244.59,289.82,0
421,202.88,324.7,201.96,0
422,25.45,280.24,321.23,0
423,490.88,236.35,221.74,1
424,174.37,216.33,236.49,0
425,303.62,40.22,374.67,0
426,254.72,428.02,72.74,0
427,74.55,260.17,156.32,0
428,416.94,55.88,172.71,0
429,418.7,211.55,304.35,1
430,346.87,335.09,115.3,0
431,47.34,284.07,225.55,0
432,350.97,82.13,343.48,0
433,175.84,486.46,281.51,1
434,158.5,20.77,258.34,0
435,439.46,364.32,338.27,1
436,499.05,444.06,198.7,1
437,180.68,150.16,193.79,0
438,485.82,219.15,488.76,1
439,330.8,172.04,144.03,0
440,28.97,163.26,21.15,0
441,401.39,205.02,433.94,1
442,204.09,221.96,300.25,0
443,465.59,311.3,301.6,1
444,208.32,386.18,492.03,1
445,46.31,242.25,47.32,0
446,312.96,139.3,349.85,1
447,404.72,273.81,457.18,1
448,273.64,385.01,380.25,1
449,358.96,321.02,113.8,0
450,345.79,257.61,125.46,0
451,278.04,392.52,216.0,1
452,393.67,488.61,105.55,1
453,262.63,327.13,302.83,1
454,293.58,441.93,171.03,1
455,285.94,156.94,232.3,0
456,450.23,397.84,278.61,1
457,210.69,166.1,40.61,0
458,73.88,331.14,121.15,0
459,393.93,296.1,42.84,0
460,167.92,481.16,138.97,0
461,435.64,202.57,109.18,0
462,279.5,200.44,421.72,1
463,112.72,177.04,137.48,0
464,326.57,22.1,263.72,0
465,169.8,234.64,111.14,0
466,471.53,332.74,307.32,1
467,276.5,387.15,357.57,1
468,318.98,233.8,158.04,0
469,141.29,81.76,191.55,0
470,280.18,449.53,479.77,1
471,465.31,410.83,130.53,1
472,225.97,305.72,296.74,1
473,143.82,116.17,141.74,0
474,394.02,54.66,394.41,1
475,185.55,226.99,467.78,1
476,44.81,109.08,483.65,0
477,256.07,399.53,117.54,0
478,398.13,145.25,472.63,1
479,34.67,235.43,23.1,0
480,451.95,252.17,52.14,0
481,112.29,184.48,14.17,0
482,492.51,122.75,231.6,1
483,381.35,466.65,126.39,1
484,457.37,314.34,422.48,1
485,304.95,140.63,436.52,1
486,434.08,98.0,279.19,1
487,238.79,177.62,281.3,0
488,166.21,148.2,144.5,0
489,65.11,133.8,79.21,0
490,352.47,264.12,176.65,0
491,382.74,352.3,344.93,1
492,296.32,352.27,121.39,0
493,417.79,223.02,208.56,1
494,449.84,236.4,463.15,1
495,359.9,463.91,326.66,1
496,223.52,331.74,467.86,1
497,344.5,498.6,332.22,1
498,358.0,278.82,213.05,1
499,320.83,330.15,345.95,1
500,129.86,385.09,171.44,0
501,266.07,245.26,184.77,0
502,277.27,401.14,486.49,1
503,358.9,13.31,289.29,0
504,454.07,109.9,327.74,1
505,275.74,375.16,346.76,1
506,355.22,388.41,428.64,1
507,487.18,395.21,392.78,1
508,27.26,223.98,228.99,0
509,43.3,63.64,108.38,0
510,132.0,407.53,73.48,0
511,289.21,275.51,137.86,0
512,303.79,214.63,15.67,0
513,171.34,488.32,283.14,1
514,370.52,319.01,67.38,0
515,41.27,278.67,306.01,0
516,491.48,80.64,88.33,0
517,369.51,409.12,60.97,1
518,178.78,213.09,474.75,1
519,112.64,95.28,477.2,0
520,14.49,222.37,336.2,0
521,23.05,310.42,399.8,0
522,159.19,54.87,141.74,0
523,475.73,271.17,469.59,1
524,76.92,58.19,488.6,0
525,255.67,426.33,321.08,1
526,432.53,104.03,439.26,1
527,248.06,216.8,173.98,0
528,345.37,164.78,174.25,0
529,497.59,311.94,362.75,1
530,327.22,495.65,372.46,1
531,465.77,415.76,158.21,1
532,23.48,251.26,184.49,0
533,30.57,334.16,330.79,0
534,135.05,432.71,406.4,1
535,475.96,409.15,316.79,1
536,127.57,348.57,200.84,0
537,15.66,142.79,263.97,0
538,490.45,251.79,255.79,1
539,477.93,257.77,265.61,1
540,257.37,306.64,134.78,0
541,62.85,339.2,99.19,0
542,170.16,202.81,433.24,1
543,361.95,145.89,455.56,1
544,412.18,329.01,452.49,1
545,337.52,370.86,166.34,1
546,192.9,123.87,187.86,0
547,499.41,411.1,256.99,1
548,95.3,171.64,110.12,0
549,120.78,405.99,79.99,0
550,274.59,45.92,160.99,0
551,352.18,411.07,87.42,1
552,128.0,119.88,331.53,0
553,39.14,193.3,146.64,0
554,128.46,38.52,17.5,0
555,316.48,372.56,32.87,0
556,381.55,309.0,136.28,1
557,283.49,350.71,105.82,0
558,177.76,239.58,70.81,0
559,354.2,450.75,304.33,1
560,81.83,147.74,214.65,0
561,419.8,110.17,456.89,1
562,293.47,322.47,398.8,1
563,403.41,60.04,481.88,1
564,491.52,91.18,125.52,0
565,119.94,91.12,474.87,0
566,453.94,175.47,298.32,1
567,397.54,443.4,404.07,1
568,249.43,165.46,107.02,0
569,378.66,310.76,441.09,1
570,103.93,240.99,458.14,1
571,327.52,56.58,382.39,0
572,44.95,288.28,48.61,0
573,81.6,404.8,470.26,1
574,467.56,143.03,274.86,1
575,249.74,26.86,73.07,0
576,63.69,378.74,64.43,0
577,184.62,383.9,140.29,0
578,220.07,169.0,466.87,1
579,376.83,422.39,223.53,1
580,286.75,229.96,129.14,0
581,130.31,367.75,250.47,0
582,385.4,260.97,326.46,1
583,281.26,206.26,269.39,0
584,248.22,161.68,433.77,1
585,223.19,245.75,106.96,0
586,468.42,119.86,487.5,1
587,66.38,341.75,350.7,0
588,19.35,370.92,371.99,0
589,272.05,154.17,82.95,0
590,149.85,27.93,226.69,0
591,345.75,367.17,59.87,0
592,307.34,455.24,212.84,1
593,82.35,211.05,314.08,0
594,375.34,258.9,365.7,1
595,468.53,117.19,24.5,0
596,104.57,369.31,294.02,0
597,390.6,81.82,377.49,1
598,394.1,478.2,72.77,1
599,360.88,263.88,379.93,1
600,186.52,385.08,206.54,0
601,345.91,65.64,405.08,1
602,480.46,268.87,252.15,1
603,257.97,44.9,199.36,0
604,172.71,364.91,172.64,0
605,99.11,374.57,55.44,0
606,458.51,82.3,215.26,0
607,322.35,431.97,200.3,1
608,124.19,184.19,30.09,0
609,238.27,321.89,230.25,0
610,143.48,291.62,111.35,0
611,206.97,84.53,55.27,0
612,133.53,172.94,434.3,0
613,148.41,479.14,369.56,1
614,461.59,434.53,379.15,1
615,352.52,320.37,259.46,1
616,89.8,360.55,428.5,1
617,267.92,417.98,438.81,1
618,458.03,174.54,379.65,1
619,488.9,403.37,187.98,1
620,363.88,389.77,232.72,1
621,353.53,29.9,149.04,0
622,347.57,490.12,358.99,1
623,85.24,470.1,90.46,0
624,344.32,382.06,108.18,1
625,449.66,340.77,438.33,1
626,163.81,336.19,179.11,0
627,290.82,278.95,485.32,1
628,368.36,375.4,136.54,1
629,221.37,496.28,47.1,0
630,172.73,245.87,132.77,0
631,21.22,39.17,220.95,0
632,116.42,461.2,27.54,0
633,312.94,443.89,120.69,1
634,79.18,205.57,417.22,0
635,179.33,256.88,130.69,0
636,389.23,433.71,71.57,1
637,376.98,253.54,308.9,1
638,174.71,450.77,451.86,1
639,161.98,218.01,47.74,0
640,189.75,147.5,488.58,1
641,30.03,278.02,421.83,0
642,490.97,373.76,492.72,1
643,445.64,213.25,137.15,0
644,81.51,333.42,164.09,0
645,182.06,101.35,88.34,0
646,311.33,34.61,81.95,0
647,447.26,232.21,51.08,0
648,21.61,390.77,292.57,0
649,277.19,227.37,385.18,1
650,23.9,83.13,118.17,0
651,415.53,113.93,300.19,1
652,173.18,471.09,268.66,1
653,266.13,98.61,30.09,0
654,407.59,26.13,444.15,1
655,289.86,164.56,284.48,0
656,36.35,414.52,81.14,0
657,195.35,345.54,176.95,0
658,245.21,147.91,392.24,0
659,282.69,470.57,387.97,1
660,399.49,494.74,476.07,1
661,314.42,357.87,257.27,1
662,297.9,396.68,371.75,1
663,69.12,468.79,267.23,1
664,471.92,81.17,361.51,1
665,434.8,122.8,410.01,1
666,310.09,206.41,197.28,0
667,432.74,25.37,77.42,0
668,386.64,22.76,182.53,0
669,315.34,115.77,148.84,0
670,170.86,261.28,177.82,0
671,209.24,326.46,285.42,1
672,461.79,275.11,402.04,1
673,486.1,462.4,211.35,1
674,37.8,19.72,320.31,0
675,138.47,383.44,277.66,0
676,436.52,401.16,147.36,1
677,183.82,423.27,14.58,0
678,242.56,33.3,117.95,0
679,207.11,382.7,186.48,0
680,206.26,75.29,364.59,0
681,411.58,222.19,291.3,1
682,10.58,122.8,92.49,0
683,111.65,184.58,195.36,0
684,391.99,157.18,283.1,1
685,39.47,408.43,208.18,0
686,393.99,234.95,323.09,1
687,58.39,448.8,77.39,0
688,228.41,446.34,40.64,0
689,270.59,71.81,284.07,0
690,398.47,133.25,142.87,0
691,381.1,314.5,480.13,1
692,123.49,354.37,402.52,1
693,144.72,259.29,376.89,0
694,81.78,119.22,289.25,0
695,332.46,360.55,360.09,1
696,468.63,281.35,80.05,1
697,219.97,162.53,59.45,0
698,325.16,274.74,86.29,0
699,447.12,133.91,450.0,1
700,420.16,423.59,93.77,1
701,431.34,119.66,255.18,1
702,62.77,123.81,307.96,0
703,166.63,163.88,79.61,0
704,439.14,407.0,403.94,1
705,206.68,459.36,316.91,1
706,140.07,184.86,269.46,0
707,468.89,461.43,54.53,1
708,133.47,465.51,296.26,1
709,14.93,80.7,127.86,0
710,169.72,446.85,250.38,1
711,486.57,471.21,122.26,1
712,36.03,248.73,186.31,0
713,352.48,384.81,363.32,1
714,45.08,56.65,172.35,0
715,276.6,293.33,78.43,0
716,17.25,31.4,70.27,0
717,144.64,303.58,198.71,0
718,28.9,306.63,16.77,0
719,231.65,218.83,398.75,1
720,412.93,139.73,36.7,0
721,467.09,174.89,155.05,0
722,350.07,92.18,249.56,0
723,297.33,269.78,358.7,1
724,462.43,477.41,48.03,1
725,275.81,46.86,62.68,0
726,474.08,118.95,432.17,1
727,426.45,30.13,237.04,0
728,140.12,133.88,243.64,0
729,410.69,342.02,300.14,1
730,414.88,430.44,11.81,1
731,140.68,156.36,123.61,0
732,179.44,488.5,270.1,1
733,283.83,154.38,84.22,0
734,302.44,223.31,222.63,0
735,159.64,141.85,212.08,0
736,447.65,494.47,499.06,1
737,415.73,177.3,349.71,1
738,417.57,385.42,325.86,1
739,217.09,378.34,115.8,0
740,290.73,132.24,26.91,0
741,481.6,258.93,119.94,1
742,477.87,41.27,67.31,0
743,234.27,139.25,483.19,1
744,270.48,20.45,303.57,0
745,419.08,41.77,243.1,0
746,50.4,108.81,378.18,0
747,481.51,103.5,431.66,1
748,37.26,144.06,242.97,0
749,233.06,481.18,11.92,0
750,80.78,31.88,134.75,0
751,173.49,486.11,179.39,1
752,211.23,447.15,357.21,1
753,314.15,83.87,444.41,1
754,165.92,450.36,193.46,1
755,295.53,240.94,244.26,0
756,161.17,38.64,158.53,0
757,216.93,310.19,233.0,0
758,368.47,102.88,291.0,0
759,400.51,340.91,292.01,1
760,372.93,121.74,464.53,1
761,101.45,145.41,53.65,0
762,187.7,488.11,107.31,0
763,142.87,57.75,355.82,0
764,221.14,120.11,253.52,0
765,11.78,81.01,330.88,0
766,192.06,173.82,103.08,0
767,252.76,276.33,226.53,0
768,301.67,331.03,236.71,1
769,132.78,232.32,171.71,0
770,108.72,205.86,195.59,0
771,51.28,96.25,72.71,0
772,309.15,43.09,388.6,0
773,52.75,84.73,439.86,0
774,190.08,96.97,250.89,0
775,143.55,471.74,296.33,1
776,328.03,485.44,420.69,1
777,478.08,399.1,336.92,1
778,164.99,29.79,426.04,0
779,407.17,275.55,473.31,1
780,425.38,270.21,474.5,1
781,474.75,430.96,135.51,1
782,84.23,393.09,417.1,1
783,148.29,133.88,419.82,0
784,36.16,248.49,208.62,0
785,418.93,31.37,358.92,1
786,38.19,329.14,288.26,0
787,423.48,459.96,494.34,1
788,251.93,434.1,185.15,1
789,332.67,235.27,494.42,1
790,148.63,266.48,74.76,0
791,296.95,328.66,384.92,1
792,349.63,400.32,348.99,1
793,162.74,354.51,342.4,1
794,27.17,268.74,67.06,0
795,479.1,410.58,221.8,1
796,77.91,320.1,468.03,1
797,251.25,420.18,231.51,1
798,131.29,202.11,314.08,0
799,499.41,440.22,438.85,1
800,354.75,451.82,401.95,1
801,173.14,134.96,113.7,0
802,330.92,159.23,293.57,0
803,449.78,175.14,334.5,1
804,320.69,258.94,428.86,1
805,127.39,276.64,283.41,0
806,286.41,426.59,318.08,1
807,88.95,461.04,265.47,1
808,460.51,406.6,470.74,1
809,427.77,396.49,365.5,1
810,88.4,339.77,241.27,0
811,36.95,486.69,460.92,1
812,463.36,151.36,172.08,0
813,288.0,333.34,295.53,1
814,408.16,152.1,386.28,1
815,148.99,417.07,196.87,0
816,385.58,390.22,482.26,1
817,398.69,25.44,374.19,0
818,406.4,141.21,427.57,1
819,407.78,333.86,324.73,1
820,209.51,281.63,211.65,0
821,298.49,179.38,226.33,0
822,179.02,138.53,106.46,0
823,220.02,365.85,391.65,1
824,493.8,361.6,135.82,1
825,208.03,452.84,445.14,1
826,333.61,462.43,219.24,1
827,435.69,431.96,321.95,1
828,485.02,92.21,322.39,1
829,310.1,328.91,82.67,0
830,442.8,491.04,92.08,1
831,197.57,367.33,334.1,1
832,384.06,418.65,220.78,1
833,454.3,428.06,361.21,1
834,143.9,98.72,384.08,0
835,351.78,107.76,76.16,0
836,58.99,452.45,280.81,0
837,199.55,339.13,184.75,0
838,11.23,468.25,414.83,1
839,358.43,87.96,330.71,0
840,484.86,303.21,346.74,1
841,336.96,108.65,19.45,0
842,214.35,455.88,262.34,1
843,222.29,229.09,11.78,0
844,110.13,77.6,358.13,0
845,260.09,159.61,460.23,1
846,333.64,273.4,385.41,1
847,31.14,45.58,490.33,0
848,315.59,439.68,435.55,1
849,117.56,136.57,424.62,0
850,94.95,178.06,244.29,0
851,417.02,216.3,405.61,1
852,36.72,222.77,29.09,0
853,380.47,38.67,26.1,0
854,109.94,264.09,171.4,0
855,247.69,92.95,212.71,0
856,450.01,329.43,189.91,1
857,189.73,425.85,433.18,1
858,376.03,351.05,296.26,1
859,337.83,479.01,396.46,1
860,499.27,200.98,274.02,1
861,157.29,323.8,402.21,1
862,331.29,21.31,447.1,0
863,401.28,128.57,432.81,1
864,495.6,70.76,71.45,0
865,58.73,181.23,334.83,0
866,371.02,204.62,36.76,0
867,384.97,33.56,235.16,0
868,21.39,140.44,248.0,0
869,100.97,58.87,71.74,0
870,489.65,188.7,471.74,1
871,134.71,409.34,124.53,0
